dest_node,source_node,weight,source_class,dest_class,edge_class
4892,2763,1,0,1,0-1
4892,2764,1,0,1,0-1
4893,1435,1,0,1,0-1
4893,1436,1,0,1,0-1
4893,1438,1,0,1,0-1
4894,309,1,0,1,0-1
4894,322,1,0,1,0-1
4894,2765,1,0,1,0-1
4895,1285,1,0,1,0-1
4895,2766,1,0,1,0-1
4896,667,1,0,1,0-1
4896,1431,1,0,1,0-1
4897,127,1,0,1,0-1
4897,1435,1,0,1,0-1
4897,1438,1,0,1,0-1
4898,1435,1,0,1,0-1
4898,1436,1,0,1,0-1
4898,1438,1,0,1,0-1
4898,2768,1,0,1,0-1
4899,1897,1,0,1,0-1
4899,1898,1,0,1,0-1
4899,2767,1,0,1,0-1
4899,2769,1,0,1,0-1
4900,44,1,0,1,0-1
4900,116,1,0,1,0-1
4901,44,1,0,1,0-1
4901,116,1,0,1,0-1
4901,848,1,0,1,0-1
4902,1451,1,0,1,0-1
4902,1897,1,0,1,0-1
4902,1898,1,0,1,0-1
4903,196,1,0,1,0-1
4903,346,1,0,1,0-1
4903,424,1,0,1,0-1
4903,969,1,0,1,0-1
4903,1031,1,0,1,0-1
4903,1540,1,0,1,0-1
4903,1679,1,0,1,0-1
4903,1894,1,0,1,0-1
4904,175,1,0,1,0-1
4904,431,1,0,1,0-1
4904,751,1,0,1,0-1
4904,2770,1,0,1,0-1
4905,2251,1,0,1,0-1
4905,2343,1,0,1,0-1
4906,2146,1,0,1,0-1
4906,2462,1,0,1,0-1
4906,2772,1,0,1,0-1
4907,1362,1,0,1,0-1
4907,1363,1,0,1,0-1
4907,2560,1,0,1,0-1
4908,2293,1,0,1,0-1
4908,2295,1,0,1,0-1
4908,2297,1,0,1,0-1
4909,2773,1,0,1,0-1
4909,2774,1,0,1,0-1
4910,1366,1,0,1,0-1
4910,1898,1,0,1,0-1
4910,2775,1,0,1,0-1
4910,2776,1,0,1,0-1
4911,44,1,0,1,0-1
4911,116,1,0,1,0-1
4911,2777,1,0,1,0-1
4912,42,1,0,1,0-1
4912,2347,1,0,1,0-1
4912,2778,1,0,1,0-1
4912,2779,1,0,1,0-1
4912,2780,1,0,1,0-1
4913,1360,1,0,1,0-1
4913,2781,1,0,1,0-1
4913,2782,1,0,1,0-1
4913,2783,1,0,1,0-1
4913,2784,1,0,1,0-1
4914,1250,1,0,1,0-1
4914,1387,1,0,1,0-1
4915,2785,1,0,1,0-1
4916,1284,1,0,1,0-1
4916,2786,1,0,1,0-1
4917,193,1,0,1,0-1
4917,2142,1,0,1,0-1
4917,2183,1,0,1,0-1
4917,2356,1,0,1,0-1
4918,1793,1,0,1,0-1
4918,1874,1,0,1,0-1
4918,1957,1,0,1,0-1
4918,2360,1,0,1,0-1
4919,68,1,0,1,0-1
4919,2145,1,0,1,0-1
4919,2461,1,0,1,0-1
4919,2787,1,0,1,0-1
4920,978,1,0,1,0-1
4920,2788,1,0,1,0-1
4921,200,1,0,1,0-1
4921,2790,1,0,1,0-1
4922,1257,1,0,1,0-1
4922,2791,1,0,1,0-1
4922,2792,1,0,1,0-1
4922,2793,1,0,1,0-1
4923,416,1,0,1,0-1
4923,1000,1,0,1,0-1
4924,902,1,0,1,0-1
4924,2286,1,0,1,0-1
4925,1287,1,0,1,0-1
4925,1903,1,0,1,0-1
4925,2794,1,0,1,0-1
4926,51,1,0,1,0-1
4926,1818,1,0,1,0-1
4926,2795,1,0,1,0-1
4926,2796,1,0,1,0-1
4926,2797,1,0,1,0-1
4927,1365,1,0,1,0-1
4927,2798,1,0,1,0-1
4927,2799,1,0,1,0-1
4928,1365,1,0,1,0-1
4928,2798,1,0,1,0-1
4928,2800,1,0,1,0-1
4929,1424,1,0,1,0-1
4929,1425,1,0,1,0-1
4930,2740,1,0,1,0-1
4930,2801,1,0,1,0-1
4930,2802,1,0,1,0-1
4931,476,1,0,1,0-1
4931,2435,1,0,1,0-1
4932,1288,1,0,1,0-1
4932,1305,1,0,1,0-1
4932,1339,1,0,1,0-1
4932,1342,1,0,1,0-1
4933,476,1,0,1,0-1
4933,807,1,0,1,0-1
4933,2435,1,0,1,0-1
4933,2803,1,0,1,0-1
4934,491,1,0,1,0-1
4934,2686,1,0,1,0-1
4935,1312,1,0,1,0-1
4935,1313,1,0,1,0-1
4935,1947,1,0,1,0-1
4935,2804,1,0,1,0-1
4935,2805,1,0,1,0-1
4936,1542,1,0,1,0-1
4936,2071,1,0,1,0-1
4936,2072,1,0,1,0-1
4937,2101,1,0,1,0-1
4937,2806,1,0,1,0-1
4937,2807,1,0,1,0-1
4938,454,1,0,1,0-1
4938,1360,1,0,1,0-1
4938,2291,1,0,1,0-1
4939,1389,1,0,1,0-1
4939,1390,1,0,1,0-1
4940,2808,1,0,1,0-1
4940,2809,1,0,1,0-1
4941,1141,1,0,1,0-1
4941,2810,1,0,1,0-1
4942,2524,1,0,1,0-1
4942,2811,1,0,1,0-1
4943,699,1,0,1,0-1
4943,815,1,0,1,0-1
4943,2812,1,0,1,0-1
4944,1005,1,0,1,0-1
4944,2337,1,0,1,0-1
4944,2814,1,0,1,0-1
4944,2815,1,0,1,0-1
4945,376,1,0,1,0-1
4945,2816,1,0,1,0-1
4945,2817,1,0,1,0-1
4946,68,1,0,1,0-1
4946,2146,1,0,1,0-1
4946,2462,1,0,1,0-1
4946,2818,1,0,1,0-1
4947,2460,1,0,1,0-1
4947,2819,1,0,1,0-1
4948,491,1,0,1,0-1
4948,2686,1,0,1,0-1
4949,1227,1,0,1,0-1
4949,2315,1,0,1,0-1
4949,2820,1,0,1,0-1
4950,218,1,0,1,0-1
4950,292,1,0,1,0-1
4950,2119,1,0,1,0-1
4951,1334,1,0,1,0-1
4951,2168,1,0,1,0-1
4951,2169,1,0,1,0-1
4951,2821,1,0,1,0-1
4952,1423,1,0,1,0-1
4952,2822,1,0,1,0-1
4953,1129,1,0,1,0-1
4953,2823,1,0,1,0-1
4953,2824,1,0,1,0-1
4954,1363,1,0,1,0-1
4954,1876,1,0,1,0-1
4954,2294,1,0,1,0-1
4954,2542,1,0,1,0-1
4955,747,1,0,1,0-1
4955,2686,1,0,1,0-1
4956,1285,1,0,1,0-1
4956,1575,1,0,1,0-1
4956,2812,1,0,1,0-1
4956,2826,1,0,1,0-1
4957,1310,1,0,1,0-1
4957,1311,1,0,1,0-1
4957,2827,1,0,1,0-1
4958,482,1,0,1,0-1
4958,784,1,0,1,0-1
4958,1092,1,0,1,0-1
4958,1093,1,0,1,0-1
4958,1396,1,0,1,0-1
4959,116,1,0,1,0-1
4959,119,1,0,1,0-1
4959,275,1,0,1,0-1
4959,2128,1,0,1,0-1
4960,163,1,0,1,0-1
4960,1545,1,0,1,0-1
4960,2828,1,0,1,0-1
4961,1444,1,0,1,0-1
4961,2829,1,0,1,0-1
4962,1685,1,0,1,0-1
4962,1686,1,0,1,0-1
4963,1246,1,0,1,0-1
4963,1790,1,0,1,0-1
4963,2185,1,0,1,0-1
4963,2830,1,0,1,0-1
4964,1985,1,0,1,0-1
4964,2815,1,0,1,0-1
4965,499,1,0,1,0-1
4965,2181,1,0,1,0-1
4965,2424,1,0,1,0-1
4965,2831,1,0,1,0-1
4965,2832,1,0,1,0-1
4966,1333,1,0,1,0-1
4966,1391,1,0,1,0-1
4966,1926,1,0,1,0-1
4966,2833,1,0,1,0-1
4967,155,1,0,1,0-1
4967,743,1,0,1,0-1
4967,946,1,0,1,0-1
4968,1429,1,0,1,0-1
4968,2383,1,0,1,0-1
4968,2834,1,0,1,0-1
4969,454,1,0,1,0-1
4969,1360,1,0,1,0-1
4969,2289,1,0,1,0-1
4969,2290,1,0,1,0-1
4970,623,1,0,1,0-1
4970,2835,1,0,1,0-1
4970,2836,1,0,1,0-1
4970,2837,1,0,1,0-1
4970,2838,1,0,1,0-1
4970,2839,1,0,1,0-1
4971,162,1,0,1,0-1
4971,1383,1,0,1,0-1
4972,743,1,0,1,0-1
4972,896,1,0,1,0-1
4972,946,1,0,1,0-1
4972,1503,1,0,1,0-1
4972,1504,1,0,1,0-1
4972,2841,1,0,1,0-1
4973,1358,1,0,1,0-1
4973,2068,1,0,1,0-1
4973,2100,1,0,1,0-1
4974,2101,1,0,1,0-1
4974,2102,1,0,1,0-1
4975,750,1,0,1,0-1
4975,2101,1,0,1,0-1
4976,1325,1,0,1,0-1
4976,1787,1,0,1,0-1
4976,1788,1,0,1,0-1
4977,1207,1,0,1,0-1
4977,1314,1,0,1,0-1
4978,425,1,0,1,0-1
4978,805,1,0,1,0-1
4979,1314,1,0,1,0-1
4979,2370,1,0,1,0-1
4980,64,1,0,1,0-1
4980,2843,1,0,1,0-1
4981,482,1,0,1,0-1
4981,2460,1,0,1,0-1
4981,2844,1,0,1,0-1
4982,530,1,0,1,0-1
4982,2642,1,0,1,0-1
4983,1408,1,0,1,0-1
4983,1688,1,0,1,0-1
4984,1497,1,0,1,0-1
4984,2556,1,0,1,0-1
4984,2845,1,0,1,0-1
4984,2846,1,0,1,0-1
4985,8,1,0,1,0-1
4985,178,1,0,1,0-1
4985,1126,1,0,1,0-1
4986,1288,1,0,1,0-1
4986,1306,1,0,1,0-1
4986,1326,1,0,1,0-1
4987,1289,1,0,1,0-1
4988,311,1,0,1,0-1
4988,2503,1,0,1,0-1
4989,114,1,0,1,0-1
4989,2513,1,0,1,0-1
4989,2514,1,0,1,0-1
4989,2625,1,0,1,0-1
4990,1334,1,0,1,0-1
4991,1342,1,0,1,0-1
4991,2524,1,0,1,0-1
4992,292,1,0,1,0-1
4992,594,1,0,1,0-1
4992,1916,1,0,1,0-1
4992,2847,1,0,1,0-1
4993,1251,1,0,1,0-1
4993,2155,1,0,1,0-1
4993,2156,1,0,1,0-1
4993,2848,1,0,1,0-1
4994,305,1,0,1,0-1
4994,2251,1,0,1,0-1
4994,2359,1,0,1,0-1
4995,936,1,0,1,0-1
4995,937,1,0,1,0-1
4995,938,1,0,1,0-1
4995,1183,1,0,1,0-1
4995,1184,1,0,1,0-1
4995,1895,1,0,1,0-1
4995,2849,1,0,1,0-1
4996,938,1,0,1,0-1
4996,2850,1,0,1,0-1
4997,2456,1,0,1,0-1
4997,2851,1,0,1,0-1
4997,2852,1,0,1,0-1
4998,157,1,0,1,0-1
4998,218,1,0,1,0-1
4998,347,1,0,1,0-1
4998,2853,1,0,1,0-1
4999,1783,1,0,1,0-1
4999,1784,1,0,1,0-1
4999,1785,1,0,1,0-1
5000,103,1,0,1,0-1
5000,564,1,0,1,0-1
5000,2854,1,0,1,0-1
5001,1674,1,0,1,0-1
5001,2855,1,0,1,0-1
5001,2856,1,0,1,0-1
5002,1544,1,0,1,0-1
5002,2857,1,0,1,0-1
5003,212,1,0,1,0-1
5003,942,1,0,1,0-1
5003,2858,1,0,1,0-1
5004,378,1,0,1,0-1
5004,2239,1,0,1,0-1
5004,2240,1,0,1,0-1
5004,2296,1,0,1,0-1
5005,2603,1,0,1,0-1
5005,2859,1,0,1,0-1
5006,1299,1,0,1,0-1
5006,2194,1,0,1,0-1
5007,2190,1,0,1,0-1
5007,2245,1,0,1,0-1
5007,2514,1,0,1,0-1
5008,2406,1,0,1,0-1
5008,2860,1,0,1,0-1
5008,2861,1,0,1,0-1
5009,884,1,0,1,0-1
5009,1040,1,0,1,0-1
5009,1185,1,0,1,0-1
5010,884,1,0,1,0-1
5010,1040,1,0,1,0-1
5010,1185,1,0,1,0-1
5010,2636,1,0,1,0-1
5010,2862,1,0,1,0-1
5011,2338,1,0,1,0-1
5011,2545,1,0,1,0-1
5011,2863,1,0,1,0-1
5012,1895,1,0,1,0-1
5012,2626,1,0,1,0-1
5012,2864,1,0,1,0-1
5013,1895,1,0,1,0-1
5013,2626,1,0,1,0-1
5013,2864,1,0,1,0-1
5014,356,1,0,1,0-1
5014,1386,1,0,1,0-1
5014,2522,1,0,1,0-1
5014,2865,1,0,1,0-1
5015,902,1,0,1,0-1
5016,902,1,0,1,0-1
5017,613,1,0,1,0-1
5017,638,1,0,1,0-1
5018,813,1,0,1,0-1
5018,1296,1,0,1,0-1
5018,1297,1,0,1,0-1
5018,2866,1,0,1,0-1
5019,1209,1,0,1,0-1
5019,1386,1,0,1,0-1
5019,2867,1,0,1,0-1
5020,2517,1,0,1,0-1
5021,79,1,0,1,0-1
5021,2868,1,0,1,0-1
5022,633,1,0,1,0-1
5022,634,1,0,1,0-1
5022,637,1,0,1,0-1
5023,1332,1,0,1,0-1
5023,1346,1,0,1,0-1
5023,1347,1,0,1,0-1
5024,1201,1,0,1,0-1
5024,1468,1,0,1,0-1
5024,2869,1,0,1,0-1
5025,92,1,0,1,0-1
5025,93,1,0,1,0-1
5025,2870,1,0,1,0-1
5026,1778,1,0,1,0-1
5026,2871,1,0,1,0-1
5027,376,1,0,1,0-1
5027,1577,1,0,1,0-1
5028,1368,1,0,1,0-1
5028,1369,1,0,1,0-1
5028,1382,1,0,1,0-1
5029,1137,1,0,1,0-1
5029,2872,1,0,1,0-1
5029,2873,1,0,1,0-1
5030,1129,1,0,1,0-1
5030,2682,1,0,1,0-1
5030,2874,1,0,1,0-1
5030,2875,1,0,1,0-1
5031,58,1,0,1,0-1
5032,1926,1,0,1,0-1
5033,2876,1,0,1,0-1
5034,491,1,0,1,0-1
5034,747,1,0,1,0-1
5034,2686,1,0,1,0-1
5034,2732,1,0,1,0-1
5035,359,1,0,1,0-1
5035,2224,1,0,1,0-1
5035,2225,1,0,1,0-1
5036,313,1,0,1,0-1
5036,870,1,0,1,0-1
5036,2877,1,0,1,0-1
5036,2878,1,0,1,0-1
5036,2879,1,0,1,0-1
5037,2825,1,0,1,0-1
5037,2880,1,0,1,0-1
5037,2881,1,0,1,0-1
5038,1932,1,0,1,0-1
5038,2882,1,0,1,0-1
5038,2883,1,0,1,0-1
5039,1583,1,0,1,0-1
5039,1700,1,0,1,0-1
5039,2054,1,0,1,0-1
5039,2258,1,0,1,0-1
5040,1418,1,0,1,0-1
5040,2884,1,0,1,0-1
5041,482,1,0,1,0-1
5041,872,1,0,1,0-1
5042,1212,1,0,1,0-1
5042,1213,1,0,1,0-1
5043,1213,1,0,1,0-1
5043,1214,1,0,1,0-1
5044,27,1,0,1,0-1
5044,1363,1,0,1,0-1
5044,2560,1,0,1,0-1
5044,2885,1,0,1,0-1
5044,2886,1,0,1,0-1
5045,943,1,0,1,0-1
5045,1951,1,0,1,0-1
5045,2284,1,0,1,0-1
5045,2887,1,0,1,0-1
5046,1224,1,0,1,0-1
5046,2109,1,0,1,0-1
5046,2284,1,0,1,0-1
5046,2888,1,0,1,0-1
5047,1836,1,0,1,0-1
5047,1837,1,0,1,0-1
5047,2104,1,0,1,0-1
5048,2889,1,0,1,0-1
5048,2890,1,0,1,0-1
5049,793,1,0,1,0-1
5049,873,1,0,1,0-1
5050,2891,1,0,1,0-1
5050,2892,1,0,1,0-1
5050,2893,1,0,1,0-1
5051,874,1,0,1,0-1
5051,2894,1,0,1,0-1
5052,311,1,0,1,0-1
5052,352,1,0,1,0-1
5052,2401,1,0,1,0-1
5052,2895,1,0,1,0-1
5053,1107,1,0,1,0-1
5053,2608,1,0,1,0-1
5053,2896,1,0,1,0-1
5054,902,1,0,1,0-1
5054,2897,1,0,1,0-1
5054,2898,1,0,1,0-1
5055,43,1,0,1,0-1
5055,1228,1,0,1,0-1
5055,2899,1,0,1,0-1
5055,2900,1,0,1,0-1
5055,2901,1,0,1,0-1
5056,55,1,0,1,0-1
5056,299,1,0,1,0-1
5056,578,1,0,1,0-1
5056,1994,1,0,1,0-1
5056,2902,1,0,1,0-1
5057,332,1,0,1,0-1
5057,2903,1,0,1,0-1
5058,1388,1,0,1,0-1
5058,2904,1,0,1,0-1
5059,160,1,0,1,0-1
5059,902,1,0,1,0-1
5059,2905,1,0,1,0-1
5059,2906,1,0,1,0-1
5060,1842,1,0,1,0-1
5060,2460,1,0,1,0-1
5061,138,1,0,1,0-1
5061,2907,1,0,1,0-1
5062,138,1,0,1,0-1
5062,142,1,0,1,0-1
5062,2907,1,0,1,0-1
5063,1139,1,0,1,0-1
5063,1140,1,0,1,0-1
5063,2908,1,0,1,0-1
5064,70,1,0,1,0-1
5064,199,1,0,1,0-1
5064,286,1,0,1,0-1
5064,1203,1,0,1,0-1
5064,1692,1,0,1,0-1
5065,193,1,0,1,0-1
5065,1923,1,0,1,0-1
5065,2183,1,0,1,0-1
5065,2671,1,0,1,0-1
5065,2909,1,0,1,0-1
5066,1875,1,0,1,0-1
5066,2910,1,0,1,0-1
5067,2254,1,0,1,0-1
5067,2910,1,0,1,0-1
5068,1439,1,0,1,0-1
5068,2129,1,0,1,0-1
5069,1439,1,0,1,0-1
5069,2129,1,0,1,0-1
5070,699,1,0,1,0-1
5070,2524,1,0,1,0-1
5070,2911,1,0,1,0-1
5071,128,1,0,1,0-1
5071,132,1,0,1,0-1
5071,1137,1,0,1,0-1
5071,1963,1,0,1,0-1
5072,306,1,0,1,0-1
5073,2912,1,0,1,0-1
5074,1874,1,0,1,0-1
5074,2913,1,0,1,0-1
5075,1830,1,0,1,0-1
5075,2588,1,0,1,0-1
5076,2209,1,0,1,0-1
5077,2914,1,0,1,0-1
5077,2915,1,0,1,0-1
5077,2916,1,0,1,0-1
5078,1107,1,0,1,0-1
5078,1208,1,0,1,0-1
5078,1895,1,0,1,0-1
5078,2158,1,0,1,0-1
5078,2510,1,0,1,0-1
5078,2917,1,0,1,0-1
5078,2918,1,0,1,0-1
5079,2917,1,0,1,0-1
5079,2919,1,0,1,0-1
5079,2920,1,0,1,0-1
5079,2921,1,0,1,0-1
5080,1301,1,0,1,0-1
5080,1302,1,0,1,0-1
5080,2524,1,0,1,0-1
5080,2922,1,0,1,0-1
5081,64,1,0,1,0-1
5081,2923,1,0,1,0-1
5082,1285,1,0,1,0-1
5082,2115,1,0,1,0-1
5082,2924,1,0,1,0-1
5083,1228,1,0,1,0-1
5083,1608,1,0,1,0-1
5084,919,1,0,1,0-1
5084,2926,1,0,1,0-1
5085,1782,1,0,1,0-1
5085,2927,1,0,1,0-1
5086,1229,1,0,1,0-1
5086,1470,1,0,1,0-1
5086,2273,1,0,1,0-1
5087,594,1,0,1,0-1
5087,2928,1,0,1,0-1
5087,2929,1,0,1,0-1
5087,2930,1,0,1,0-1
5088,2220,1,0,1,0-1
5088,2931,1,0,1,0-1
5089,122,1,0,1,0-1
5089,1435,1,0,1,0-1
5089,1436,1,0,1,0-1
5089,1437,1,0,1,0-1
5089,1438,1,0,1,0-1
5090,296,1,0,1,0-1
5090,1144,1,0,1,0-1
5091,956,1,0,1,0-1
5091,1017,1,0,1,0-1
5092,1416,1,0,1,0-1
5092,1927,1,0,1,0-1
5092,2215,1,0,1,0-1
5092,2216,1,0,1,0-1
5093,2251,1,0,1,0-1
5094,1416,1,0,1,0-1
5094,1613,1,0,1,0-1
5094,1927,1,0,1,0-1
5094,2216,1,0,1,0-1
5094,2933,1,0,1,0-1
5095,946,1,0,1,0-1
5095,1137,1,0,1,0-1
5095,2934,1,0,1,0-1
5096,896,1,0,1,0-1
5096,1058,1,0,1,0-1
5096,2140,1,0,1,0-1
5096,2551,1,0,1,0-1
5097,2108,1,0,1,0-1
5097,2191,1,0,1,0-1
5097,2935,1,0,1,0-1
5098,746,1,0,1,0-1
5098,1826,1,0,1,0-1
5098,2936,1,0,1,0-1
5099,2128,1,0,1,0-1
5100,959,1,0,1,0-1
5100,1914,1,0,1,0-1
5101,2128,1,0,1,0-1
5102,230,1,0,1,0-1
5102,2937,1,0,1,0-1
5103,396,1,0,1,0-1
5103,442,1,0,1,0-1
5103,2938,1,0,1,0-1
5103,2939,1,0,1,0-1
5103,2940,1,0,1,0-1
5104,416,1,0,1,0-1
5104,2941,1,0,1,0-1
5105,153,1,0,1,0-1
5106,935,1,0,1,0-1
5106,969,1,0,1,0-1
5106,1540,1,0,1,0-1
5106,1676,1,0,1,0-1
5106,1963,1,0,1,0-1
5107,555,1,0,1,0-1
5107,1105,1,0,1,0-1
5107,2147,1,0,1,0-1
5107,2942,1,0,1,0-1
5107,2943,1,0,1,0-1
5108,305,1,0,1,0-1
5108,2251,1,0,1,0-1
5109,1113,1,0,1,0-1
5109,1137,1,0,1,0-1
5110,987,1,0,1,0-1
5110,1061,1,0,1,0-1
5110,1505,1,0,1,0-1
5110,2944,1,0,1,0-1
5110,2945,1,0,1,0-1
5110,2946,1,0,1,0-1
5111,936,1,0,1,0-1
5112,175,1,0,1,0-1
5112,896,1,0,1,0-1
5112,2947,1,0,1,0-1
5113,1208,1,0,1,0-1
5113,1895,1,0,1,0-1
5113,2158,1,0,1,0-1
5113,2510,1,0,1,0-1
5113,2511,1,0,1,0-1
5113,2918,1,0,1,0-1
5113,2948,1,0,1,0-1
5114,896,1,0,1,0-1
5114,897,1,0,1,0-1
5114,1374,1,0,1,0-1
5115,1208,1,0,1,0-1
5115,1895,1,0,1,0-1
5115,2158,1,0,1,0-1
5115,2510,1,0,1,0-1
5115,2511,1,0,1,0-1
5115,2918,1,0,1,0-1
5115,2948,1,0,1,0-1
5116,2115,1,0,1,0-1
5116,2352,1,0,1,0-1
5116,2949,1,0,1,0-1
5116,2950,1,0,1,0-1
5116,2951,1,0,1,0-1
5117,200,1,0,1,0-1
5117,2952,1,0,1,0-1
5118,200,1,0,1,0-1
5118,2952,1,0,1,0-1
5119,1055,1,0,1,0-1
5119,1292,1,0,1,0-1
5119,1348,1,0,1,0-1
5119,2953,1,0,1,0-1
5120,936,1,0,1,0-1
5120,938,1,0,1,0-1
5120,2954,1,0,1,0-1
5121,1348,1,0,1,0-1
5121,2955,1,0,1,0-1
5122,368,1,0,1,0-1
5122,980,1,0,1,0-1
5122,1418,1,0,1,0-1
5123,368,1,0,1,0-1
5123,980,1,0,1,0-1
5123,1418,1,0,1,0-1
5124,1543,1,0,1,0-1
5124,2956,1,0,1,0-1
5124,2957,1,0,1,0-1
5125,502,1,0,1,0-1
5125,980,1,0,1,0-1
5125,1386,1,0,1,0-1
5125,1418,1,0,1,0-1
5126,1116,1,0,1,0-1
5126,2036,1,0,1,0-1
5126,2958,1,0,1,0-1
5127,2235,1,0,1,0-1
5128,1213,1,0,1,0-1
5128,1214,1,0,1,0-1
5128,2959,1,0,1,0-1
5129,74,1,0,1,0-1
5129,596,1,0,1,0-1
5129,2960,1,0,1,0-1
5130,1213,1,0,1,0-1
5130,1214,1,0,1,0-1
5130,2959,1,0,1,0-1
5131,74,1,0,1,0-1
5131,596,1,0,1,0-1
5131,2960,1,0,1,0-1
5132,594,1,0,1,0-1
5132,2674,1,0,1,0-1
5132,2961,1,0,1,0-1
5133,482,1,0,1,0-1
5133,1404,1,0,1,0-1
5134,175,1,0,1,0-1
5134,2963,1,0,1,0-1
5134,2964,1,0,1,0-1
5134,2965,1,0,1,0-1
5135,1219,1,0,1,0-1
5135,2966,1,0,1,0-1
5136,482,1,0,1,0-1
5136,2620,1,0,1,0-1
5137,218,1,0,1,0-1
5137,292,1,0,1,0-1
5137,2967,1,0,1,0-1
5138,1540,1,0,1,0-1
5138,1675,1,0,1,0-1
5138,1887,1,0,1,0-1
5138,2042,1,0,1,0-1
5138,2968,1,0,1,0-1
5139,204,1,0,1,0-1
5139,1286,1,0,1,0-1
5139,1287,1,0,1,0-1
5139,2969,1,0,1,0-1
5139,2970,1,0,1,0-1
5140,1414,1,0,1,0-1
5140,1420,1,0,1,0-1
5140,1421,1,0,1,0-1
5140,1422,1,0,1,0-1
5140,1423,1,0,1,0-1
5141,165,1,0,1,0-1
5141,1544,1,0,1,0-1
5141,2971,1,0,1,0-1
5141,2972,1,0,1,0-1
5141,2973,1,0,1,0-1
5142,594,1,0,1,0-1
5142,1916,1,0,1,0-1
5142,1917,1,0,1,0-1
5143,169,1,0,1,0-1
5143,2487,1,0,1,0-1
5143,2488,1,0,1,0-1
5143,2489,1,0,1,0-1
5144,1638,1,0,1,0-1
5144,1915,1,0,1,0-1
5144,2974,1,0,1,0-1
5145,1926,1,0,1,0-1
5145,2863,1,0,1,0-1
5145,2975,1,0,1,0-1
5146,594,1,0,1,0-1
5146,1916,1,0,1,0-1
5147,1117,1,0,1,0-1
5147,1794,1,0,1,0-1
5147,2976,1,0,1,0-1
5148,594,1,0,1,0-1
5148,1916,1,0,1,0-1
5149,2223,1,0,1,0-1
5149,2269,1,0,1,0-1
5149,2287,1,0,1,0-1
5149,2292,1,0,1,0-1
5150,149,1,0,1,0-1
5150,2210,1,0,1,0-1
5151,149,1,0,1,0-1
5151,2186,1,0,1,0-1
5152,2467,1,0,1,0-1
5152,2468,1,0,1,0-1
5153,746,1,0,1,0-1
5153,1826,1,0,1,0-1
5153,2198,1,0,1,0-1
5154,1246,1,0,1,0-1
5154,2199,1,0,1,0-1
5155,228,1,0,1,0-1
5155,993,1,0,1,0-1
5156,1132,1,0,1,0-1
5156,1645,1,0,1,0-1
5157,640,1,0,1,0-1
5157,901,1,0,1,0-1
5157,902,1,0,1,0-1
5157,903,1,0,1,0-1
5157,904,1,0,1,0-1
5157,905,1,0,1,0-1
5158,1544,1,0,1,0-1
5158,2979,1,0,1,0-1
5159,1092,1,0,1,0-1
5159,1367,1,0,1,0-1
5160,2183,1,0,1,0-1
5160,2670,1,0,1,0-1
5160,2671,1,0,1,0-1
5160,2980,1,0,1,0-1
5161,290,1,0,1,0-1
5161,969,1,0,1,0-1
5161,991,1,0,1,0-1
5161,1540,1,0,1,0-1
5161,1676,1,0,1,0-1
5161,1680,1,0,1,0-1
5161,1895,1,0,1,0-1
5162,1884,1,0,1,0-1
5162,2446,1,0,1,0-1
5163,2032,1,0,1,0-1
5163,2046,1,0,1,0-1
5164,290,1,0,1,0-1
5164,969,1,0,1,0-1
5164,991,1,0,1,0-1
5164,1208,1,0,1,0-1
5164,1540,1,0,1,0-1
5164,1676,1,0,1,0-1
5164,1680,1,0,1,0-1
5165,7,1,0,1,0-1
5165,155,1,0,1,0-1
5166,144,1,0,1,0-1
5167,1137,1,0,1,0-1
5167,2981,1,0,1,0-1
5168,2353,1,0,1,0-1
5168,2493,1,0,1,0-1
5168,2494,1,0,1,0-1
5168,2982,1,0,1,0-1
5168,2983,1,0,1,0-1
5169,1165,1,0,1,0-1
5169,2984,1,0,1,0-1
5170,246,1,0,1,0-1
5170,883,1,0,1,0-1
5171,29,1,0,1,0-1
5171,1340,1,0,1,0-1
5172,158,1,0,1,0-1
5172,350,1,0,1,0-1
5173,412,1,0,1,0-1
5173,1943,1,0,1,0-1
5173,1971,1,0,1,0-1
5174,1245,1,0,1,0-1
5174,1379,1,0,1,0-1
5174,1780,1,0,1,0-1
5175,71,1,0,1,0-1
5175,1223,1,0,1,0-1
5175,2802,1,0,1,0-1
5176,71,1,0,1,0-1
5176,2802,1,0,1,0-1
5177,71,1,0,1,0-1
5177,1223,1,0,1,0-1
5177,1425,1,0,1,0-1
5177,2802,1,0,1,0-1
5178,167,1,0,1,0-1
5178,946,1,0,1,0-1
5178,1452,1,0,1,0-1
5179,139,1,0,1,0-1
5180,234,1,0,1,0-1
5180,902,1,0,1,0-1
5180,2746,1,0,1,0-1
5180,2985,1,0,1,0-1
5181,1213,1,0,1,0-1
5181,1214,1,0,1,0-1
5181,2959,1,0,1,0-1
5182,1650,1,0,1,0-1
5183,482,1,0,1,0-1
5183,1677,1,0,1,0-1
5184,936,1,0,1,0-1
5184,2986,1,0,1,0-1
5185,58,1,0,1,0-1
5185,622,1,0,1,0-1
5185,1019,1,0,1,0-1
5185,2987,1,0,1,0-1
5186,482,1,0,1,0-1
5186,657,1,0,1,0-1
5186,2988,1,0,1,0-1
5187,1408,1,0,1,0-1
5187,2989,1,0,1,0-1
5187,2990,1,0,1,0-1
5188,218,1,0,1,0-1
5188,2330,1,0,1,0-1
5188,2991,1,0,1,0-1
5189,2111,1,0,1,0-1
